city_id,city,state_id
4213,Richmond ,108
4214,LITTLETON,132
4215,ROSEVILLE,106
4216,Long Beach,106
4217,Providence,136
4218,Glendale,132
4219,Riverside,106
4220,COLMAR,119
4221,Cleveland ,131
4222,MISSISSIPPI STATE,144
4223,MI,102
4224,Northbrook,115
4225,Mounds View,104
4226,West New York,117
4227,STAMFORD,109
4228,PEARL RIVER,113
4229, Irving,107
4230,Monmouth Junction,117
4231,Kankakee,115
4232,CENTERTON,142
4233,Marina del Rey ,106
4234,ISSAQUAH,114
4235,Salt Lake City ,122
4236,Devens,103
4237,Bedminster,117
4238,WHITEHOUSE STATION,117
4239,Emeryville,106
4240,MARYLAND HEIGHTS ,111
4241, East Palo Alto,106
4242,Elmsford,113
4243,MCLEAN,108
4244,Roswell,101
4245,Greenfield,139
4246,Woodbridge ,117
4247,TORRANCE,106
4248,INSTITUTE,146
4249,Spring,107
4250,Exton,119
4251,Littleton,103
4252,Delray Beach,118
4253,Homewood,124
4254,Medley,118
4255,Jacksonville Beach,118
4256,Lindon,122
4257,Tuscaloosa,124
4258,ROSELAND,117
4259,Decatur ,101
4260,Coral Springs ,118
4261,Denville,117
4262,Chesapeake,108
4263,Union City,106
4264,Rio Rancho,143
4265,Hilliard,131
4266,LUTZ,118
4267,Vernon Hills,115
4268,"Bristol,",109
4269,Lathrope,106
4270,Valhalla,113
4271,Sumner,114
4272,Malvern ,119
4273,Westmont ,115
4274,CRANBERRY TOWNSHIP,119
4275,Avon,131
4276,Westmont,115
4277,Johnston,136
4278,DENVER,132
4279,Bolingbrook,115
4280,Mooresville,120
4281,Wilmington,103
4282,Studio City,106
4283,Lynchburg,108
4284,Lemont,115
4285,Middleburg Heights,131
4286,CHESTERFIELD,111
4287,ABBOTT PARK,115
4288,Irwindale,106
4289,Ewing,117
4290,RAPID CITY,145
4291,Whitehouse Station,117
4292,MOUNT LAUREL TOWNSHIP,117
4293,Elkton,110
4294,Moraine,131
4295,Miami Gardens,118
4296,Marina Del Rey,106
4297,Santa Fe ,143
4298,Weehawken,117
4299,Duluth ,101
4300,Brentwood,105
4301,SANTA BARBARA,106
4302,Northville,102
4303,Mt. Juliet,105
4304,WHEATON,115
4305,Camden,117
4306,Toledo,131
4307,Melrose,103
4308,Lebanon,125
4309,Galena Park,107
4310,Jackson ,144
4311, Chelmsford,103
4312,Jeffersonville,135
4313,Deerfield ,115
4314,Lowell,142
4315,Hudson,139
4316,Dubuque,129
4317,Kershaw,134
4318,EAGAN,104
4319,WEEHAWKEN,117
4320,IJAMSVILLE,110
4321,"Dallas, ",107
4322,Oak Brook,115
4323,Windsor,109
4324,Unionville,120
4325,Liberty Lake,114
4326,Green Bank,146
4327,Daytona Beach,118
4328,DEERFIELD BEACH,118
4329,LOUISVILLE,116
4330,Sammamish,114
4331,Casa Grande,121
4332,Bayonne,117
4333,Poway,106
4334,WEST ORANGE,117
4335,ESTERO,118
4336,Fontana,106
4337,Belmont,106
4338,Clarks Summit ,119
4339,Richfield,131
4340,MERRIMACK,125
4341,Norwalk,109
4342,Salisbury,110
4343,Hastings,102
4344,Miramar,118
4345, Mountain View,106
4346,Indian Trail,120
4347,Des Moines ,114
4348,Newtown,109
4349,Concord,120
4350,Ellicott City,110
4351,Lake Buena Vista,118
4352,Albuquerque ,143
4353,Napa,106
4354,COLLIERVILLE,105
4355,Petaluma,106
4356,Helotes,107
4357,Sewell,117
4358,Belton,107
4359,Ukiah,106
4360,New Richmond,139
4361,MILWAUKEE,139
4362,Brooklyn,131
4363,Ridgefield,109
4364,Chantilly,108
4365,Galveston,107
4366,Erie,119
4367,TALLAHASSEE,118
4368,Springfield,108
4369,SPRING,107
4370,Fayetteville,120
4371,YPSILANTI,102
4372,Manhattan Beach,106
4373,Avenel,117
4374,ORLANDO,118
4375,Mount Laurel Township,117
4376,Mission Viejo,106
4377,Highland Heights,116
4378,Hopkins,104
4379,Minneapolis ,104
4380, Alpharetta,101
4381,Carlisle,129
4382,GAITHERSBURG,110
4383,West Allis,139
4384,COMMERCE,106
4385,Barrington,115
4386,Mt. Pleasant,119
4387,Vancouver,114
4388,MONTVILLE,117
4389,TRACY,106
4390, Nashville,105
4391,CREVE COEUR,111
4392,Frankfort,116
4393,Holtsville,113
4394,Alexandria,108
4395,UTICA,113
4396,Medford,130
4397,Alton,108
4398,irving,107
4399,Hanover,103
4400,NEW BRITAIN,109
4401,The Woodlands ,107
4402,Lake Worth,118
4403,CARLSBAD,143
4404,CHICAGO ,115
4405,Pleasant Prairie ,139
4406,Mequon ,139
4407, Lawrence,128
4408,West Memphis,142
4409,Paramus,117
4410,Troy,113
4411,BEVERLY HILLS,106
4412,Monterey,106
4413,BURBANK,106
4414,Corona,106
4415,Oregon,131
4416,Odessa,107
4417,Bernalillo,143
4418,DES MOINES,114
4419,Aubrey,107
4420,Celina,107
4421,Sterling,108
4422,Leawood,128
4423,Great Barrington,103
4424,Benton Harbor,102
4425,Thompson’s Station,105
4426,Evanston,115
4427,Stony Brook,113
4428,WAYNE,117
4429,Mount Juliet,105
4430,MODESTO ,106
4431,Novato,106
4432,"Seattle, WA",114
4433,Placentia,106
4434,HOLLYWOOD ,118
4435,California,106
4436,PHILADELPHIA,119
4437,Arlington ,114
4438,ROCHESTER,113
4439,Woonsocket,136
4440,Port Huron,102
4441,Carson,106
4442,Orange,106
4443,Parma Heights ,131
4444,Henderson,140
4445,Lolita,107
4446,Bellevue ,114
4447,Towson,110
4448, Iselin,117
4449,Fullerton,106
4450,BREA,106
4451,LOWELL,103
4452,Blaine,104
4453,Gilbert,121
4454,OAK BROOK,115
4455,Fishers,135
4456,Wayne,119
4457,Vacaville,106
4458,MT PLEASANT,139
4459,Foster City ,106
4460,Wentzville,111
4461,Vernon Rockville ,109
4462,Portland,147
4463,Winter Haven,118
4464,Cranbury ,117
4465,FAIRBANKS,149
4466,ROCKVILLE,110
4467,Webster,113
4468,Highlands Ranch,132
4469,Chaska,104
4470,St. Johns,118
4471,East Liberty,131
4472,Denver ,132
4473,Springfield,105
4474,Universal City,106
4475,HINSDALE,115
4476,FORT WAYNE,135
4477,Franklin Park,117
4478, Allen Park,102
4479,Opelika,124
4480,MIDDLETOWN ,117
4481,GREENWOOD VILLAGE,132
4482,Natchez,144
4483,Missouri City,107
4484,Worcester ,103
4485,San Marcos,106
4486,Flowood,144
4487,Ft. Worth,107
4488,NORFOLK ,108
4489,Clark ,117
4490,Vestavia Hills,124
4491,Kingsville,107
4492," 283-299 Market Street,",117
4493,OREM,122
4494,GURNEE,115
4495,Walnut,106
4496,Arlington,107
4497,IDAHO FALLS,126
4498,Woodcliff,117
4499,Reynoldsburg,131
4500,Bloomingdale,115
4501, Bloomingdale,115
4502,Pflugerville,107
4503,Morganton,120
4504,Miamisburg ,131
4505,Round Mountain,106
4506,Charleston,134
4507,Rancho Santa Margarita,106
4508,Mesa,121
4509,PITTSBBURGH,119
4510,Suwanee,101
4511,Nutley,117
4512,Escondido,106
4513,Brewster,113
4514,Leetsdale,119
4515,Ames,129
4516,Fitchburg,139
4517,PHOENIX ,121
4518,Clinton,134
4519,Itasca,115
4520,Little Elm,107
4521,Twinsburg,131
4522,Independence,131
4523,Kohler,139
4524,Utica,113
4525,BINGHAMTON,113
4526,Acton,103
4527,Dover ,125
4528,CENTENNIAL ,132
4529,Blue Ash,131
4530,BEDMINISTER,117
4531,Champaign,115
4532,HOUSTON ,107
4533,Annandale,108
4534,Woodburn,130
4535,LISLE,115
4536,west chester,119
4537,Olney,110
4538,ONTARIO,106
4539,Bear,137
4540,Golden Valley,104
4541,Farmers Branch,107
4542,Redwood Shores,106
4543,RIDGELAND,144
4544,Westport,109
4545,Topeka,128
4546,WEST POINT,119
4547,MERCED,106
4548,Vail,132
4549,Kentucky,116
4550,OMAHA,127
4551,WICHITA,128
4552,Pittsfield,103
4553,Bradley,115
4554,West Palm Beach ,118
4555,King of Prussia,119
4556,ARLINGTON,114
4557,Saint Davids ,119
4558,Uniondale,113
4559,Woodridge,115
4560,Pleasant Prairie,139
4561,MOORESVILLE,120
4562,Brooklyn ,113
4563,San Diego  ,106
4564,Medford,103
4565,SAN JUAN CAPISTRANO,106
4566,Beaumont,107
4567,HANOVER,110
4568,Mason ,131
4569,San Bruno ,106
4570,POWELL,131
4571,Chaska ,104
4572,Provo,122
4573,ALHAMBRA,106
4574,austin,107
4575,San Marcos,107
4576,Carpentersville,115
4577,Olathe,128
4578,Brooklyn Park,104
4579,HOLLYWOOD,118
4580,Athol,103
4581,Lakewood,132
4582,St. Petersburg ,118
4583,Kirkland ,114
4584,Brisbane,106
4585,Town and Country ,111
4586,DELL CITY,107
4587,Old Greenwich,109
4588,Dover,125
4589,MONROE,133
4590,BASKING RIDGE,117
4591,Bishop,107
4592,Underwood,123
4593,SPRINGFIELD,115
4594,MARYSVILLE,131
4595,SAINT LOUIS,111
4596,SUNNYVALE ,106
4597,SHERMAN,107
4598,Apex,120
4599,Draper,122
4600,Sylmar,106
4601,Allston,103
4602,Lakeway,107
4603,Davidson,120
4604,Methuen,103
4605,Carpinteria,106
4606,Waukesha,139
4607,Redford,102
4608,MANHASSET,113
4609,Cornelius,120
4610,Costa Mesa,106
4611,Gregory,107
4612,BOCA RATON ,118
4613,Aliso Viejo,106
4614,ALEXANDRIA,108
4615,Boynton Beach,118
4616,Dunlap,115
4617,Porterville,106
4618,Hickory,120
4619,Aloha,130
4620,Columbus ,131
4621,Reston ,108
4622,Grapevine ,107
4623,Westfield,135
4624,Crofton,110
4625,MELVILLE,113
4626,Brookhaven,101
4627,ALBANY,113
4628,Hanford,106
4629, Silver Spring,110
4630,Tacoma,114
4631,Rocklin,106
4632,Sunnyvale	,106
4633,East Windsor,109
4634,MIDDLETOWN,117
4635,Uniontown,119
4636,WEST DES MOINES,129
4637, Burlington,103
4638,San Leandro,106
4639,Orange City,118
4640,Morrisville ,120
4641,Iselin ,117
4642,Waukegan ,115
4643,Indianapolis ,135
4644,Mountain VIew,106
4645,JERSEY VILLAGE,107
4646,SHERMAN OAKS,106
4647,MARIETTA,101
4648,NEW  YORK,113
4649,Hammond,135
4650,Lafayette ,133
4651,PORTLAND,147
4652,Pittsburg,119
4653,Akron,131
4654,Cedar Park,107
4655,Santa Clara  ,106
4656,Valencia,106
4657,Aldie,108
4658,Trevose,119
4659,Linthicum Heights,110
4660,FARMINGTON HILLS,102
4661,STERLING,108
4662,BETHESDA,110
4663,Flint,102
4664,Battle Creek,102
4665,Simi Valley,106
4666,CUMBERLAND,136
4667,TUSCALOOSA,124
4668,Maitland,118
4669,Oakbrook Terrance,115
4670,Waukesha ,139
4671,Pleasant Grove,122
4672,Medina,131
4673, Merrimack,125
4674,WEST CONSHOHOCKEN,119
4675,Melbourne,118
4676,VALPARAISO,135
4677,Pewaukee,139
4678,ORANGE,106
4679,Kildeer,115
4680,EVERETT,114
4681,Cheyenne,150
4682,Galesburg,102
4683,Somis,106
4684,Levittown,113
4685,Woonsocket ,136
4686,ALPHARETTA ,101
4687,Chino ,106
4688, HARTFORD ,109
4689,Lakeville,104
4690,Weston,103
4691,AUSTIN ,107
4692, Colorado Springs,132
4693,WA,114
4694,Charlotte,134
4695, San Antonio,107
4696,Davis,106
4697,Morgantown,119
4698,Grandville,102
4699,Cameron,111
4700,BUFFALO GROVE,115
4701,FRANKLIN,139
4702,Odgen,122
4703,IRVING ,107
4704,DUBLIN ,131
4705,Mundelein,115
4706,HENRICO,108
4707,San Marcos ,107
4708,Daly City,106
4709,LEXINGTON,134
4710,Moffett Field,106
4711,Gretna,127
4712,Manteca,106
4713,Watertown,113
4714,Lithia Springs,101
4715,Homewood,115
4716,Glastonbury,109
4717,Westbrook,147
4718,Old Tappan,117
4719,East Dundee,115
4720,MCLEAN ,108
4721,Devon,119
4722,Fort Myers,118
4723,BALTIMORE ,110
4724,MONTEREY,106
4725,Upper St Clair ,119
4726,SUGAR LAND,107
4727,Cranberry Township,119
4728,TRENTON,117
4729,Honolulu,141
4730,Bloomfield,109
4731,Cameron,133
4732,Berkeley ,106
4733,North Chicago,115
4734,New Hudson,102
4735,DRAPER,122
4736,Davie,118
4737,SALISBURY,120
4738,Hanover,125
4739,Grandview Heights,131
4740, Farmington Hills,102
4741,Lombard,115
4742,Parkland,118
4743,Sussex,139
4744,Tempe ,121
4745,Tysons ,108
4746,Collegeville,119
4747,Stafford,107
4748,Fort Smith,142
4749,Huntsville,107
4750,"Washington, D.C. ",138
4751,Fresno,106
4752,FORT COLLINS ,132
4753,Wilson,120
4754,Pompano Beach,118
4755,Edina,104
4756,York,119
4757,Madera,106
4758,GAINESVILLE,118
4759,New Britain,109
4760,IRIVING,107
4761,Morristown,117
4762,East Lansing,102
4763,College Station ,107
4764,BUCKHANNON,146
4765,Loveland ,132
4766,North Salt Lake,122
4767,Bryan,107
4768,Easton,119
4769,TUSTIN,106
4770,Downey,106
4771,Cottonwood Heights,122
4772,HENDERSON,140
4773,Armonk,113
4774,Earth City,111
4775,Petoskey,102
4776,Oceanside,106
4777,Andover,113
4778,Saint Petersburg,118
4779,Helena,151
4780,new york,113
4781,Spokane,114
4782,Shawnee,112
4783,OAKLAND,106
4784,Westborough ,103
4785,Bozeman,151
4786,Riverside,109
4787,Allison Park,119
4788,Marysville,106
4789,Canton,103
4790,Oakbrook,115
4791,Kind of Prussia,119
4792,Fishersville,108
4793,ENGLEWOOD CLIFFS,117
4794,Johnson City,113
4795,Hudson,113
4796,Waco,107
4797,Seattle,106
4798,Saginaw,102
4799,RALEIGH,120
4800,MADISON,117
4801,Huntington Beach,106
4802,ALBUQUERQUE,143
4803,Yorktown Heights,113
4804,NASHUA,125
4805,NEENAH,139
4806,GLASTONBURY,109
4807,SIKESTON,111
4808,Owing Mills,110
4809,Quincy,115
4810,CALHOUN,101
4811,Hercules,106
4812,Freeport,147
4813,Ambler,119
4814,American Fork,122
4815,EDEN PRAIRIE,104
4816,THOUSAND OAKS,106
4817,West Conshohocken ,119
4818,Maple Valley ,114
4819,Estacada,130
4820,Fulshear,107
4821,Lebanon,105
4822,Union City,117
4823,Compton,106
4824,Timonium,110
4825,RTP,120
4826,Redlands,106
4827, West Lafayette,135
4828,LIBERAL,128
4829,Lehi ,122
4830,San Francico,106
4831,LYNNWOOD,114
4832,Boron,106
4833,Lynnwood,114
4834,Reading,103
4835,NAPERVILLE,115
4836,Rutland,103
4837,Nolensville ,105
4838,Dublin ,131
4839,Needham,103
4840,Lincoln,136
4841,SPRINGDALE,142
4842,HIGHLANDS RANCH,132
4843,Bay City,102
4844,Arden Hills,104
4845,WOODBURY,104
4846,West Valley City,122
4847,Beverly Hills,106
4848,Rochester Hills,102
4849,Hasbrouck Heights,117
4850,WARREN,102
4851,East Windsor,117
4852,Moorestown,117
4853,Tarzana,106
4854,Hempstead,107
4855,Pearland,107
4856,Covington,116
4857,Hudson,103
4858,Westlake ,107
4859,Burbank ,106
4860,jacksonville,118
4861,El Dorado Hills,106
4862,MAYFIELD HEIGHTS (CLEVELAND),131
4863,Elk Grove Village,115
4864,Waltham ,103
4865,Berwyn,119
4866,Beaverman,130
4867,Titusville,118
4868,DES PLAINES,115
4869, Ambler,119
4870, Raleigh,120
4871,COLORADO SPRINGS,132
4872,Freemont,106
4873,Columbia,115
4874,BOWLING GREEN,116
4875,Symmes Township ,131
4876,MORTON,115
4877,VERNON HILLS,115
4878,WESTMONT,115
4879,Roanoke,108
4880,Hoboken   ,117
4881,"Chevy Chase, ",110
4882,Diamond Bar,106
4883,Farmingdale,113
4884,Forest,108
4885,Hartland,139
4886,Nevada City,106
4887,Champlin,104
4888,Foothill Ranch,106
4889,Roanoke,107
4890,Royersford ,119
4891, Richardson,107
4892,Davenport,118
4893,Georgetown,107
4894,Murray,122
4895,Albion,127
4896,Urbana,115
4897,Woodbridge ,108
4898,Fredericksburg,108
4899,Clover,134
4900,PLEASANT GROVE,122
4901,Chapel Hill ,120
4902,VENICE,106
4903,Mount Arlington,117
4904,Charlestown,103
4905,Lowell,103
4906,Splendora,107
4907,SeaTac,114
4908,Newport Beach ,106
4909,Berenda,106
4910,"Lamesa, ",107
4911,Randolph,117
4912,Fort Collins,132
4913,COLUMBIA,110
4914,Lawrence,103
4915,Reisterstown,110
4916,Rocky River,131
4917,Bala Cynwyd,119
4918,Syracuse,113
4919, Troy,102
4920,Donalsonville,101
4921,Kenmore,114
4922,Chillicothe,115
4923, Watertown,103
4924,Glen Cove,113
4925,Saint Louis ,111
4926,Chestnut Hill,103
4927,ST. LOUIS,111
4928,jersey city,117
4929,Kenilworth,117
4930, Irvine,106
4931,FREMONT ,106
4932,Vineland,117
4933,ARLINGTON,108
4934,El Monte,106
4935,Roslyn Heights,113
4936,"Richardson, ",107
4937,Van Buren Township,102
4938,Cypress ,107
4939,Mineola,113
4940,Decatur,115
4941,Moorisville,120
4942,KLEIN,107
4943,ADA,102
4944,LATHROP,106
4945,Anchorage,149
4946,Medway,147
4947,Maple Grove ,104
4948,Stevensville,102
4949,Mattawan ,117
4950,Maineville,131
4951,Port Washington,113
4952,Shrewsbury ,103
4953, Lafayette,132
4954,LONETREE,132
4955,Jackson,131
4956,Silverdale,114
4957,New Kensington,119
4958,LITTLE FERRY,117
4959,"Madison Heights,",102
4960,New Orleans,133
4961,Lousiville,116
4962,Keasbey,117
4963,Orlando ,118
4964,Sparks,140
4965,Stevens Point,139
4966,Plainfield,135
4967, Seattle,103
4968,Detroit ,102
4969,Crystal Springs,144
4970,Lafayette,135
4971,FARMERS BRANCH,107
4972,Macon,120
4973,FAYETTEVILLE,120
4974,WOOD DALE,115
4975,Oshkosh,139
4976,Levittown,119
4977,EARTH CITY,111
4978,Lakewood,117
4979,BUFFALO,113
4980,O'FALLON ,111
4981,Paoli,119
4982,Carlin,140
4983,Saint Charles,115
4984,Chesterfield,117
4985,Baltimore ,110
4986,Lawrenceville,117
4987,Liberty Hill ,107
4988,Leominster,103
4989,CONGERS,113
4990,Silver Spring ,110
4991,NAUGATUCK,109
4992,WHIPPANY,117
4993,Exeter,125
4994,Talent,130
4995,PORTSMOUTH,125
4996,Woodstock,110
4997, Columbus,135
4998,Olney,115
4999,DIAMOND BAR ,106
5000,Cockeysville,110
5001,Holliston,103
5002,Romeoville,115
5003,Hauppauge,113
5004,Charles City,113
5005,Plymouth Meeting,119
5006,LAUREL,110
5007,South Jordan,122
5008,Joplin,111
5009,BELMONT,106
5010,Rochester ,104
5011,Ponte Vedra Beach,118
5012,CEDAR PARK,107
5013,Livingston,117
5014,Crescent City ,106
5015,Haltom CIty,107
5016,Harrisburg,120
5017,West Windsor Township,117
5018,Riverton ,122
5019,SAVANNAH,101
5020,PASSAIC,117
5021,Santa Barbara,106
5022,Tigard,130
5023,UNIONTOWN,119
5024,Gainesville,107
5025,De Pere,139
5026,WEST VALLEY CITY,122
5027,ALISO VIEJO,106
5028,Orange,109
5029,Lake Oswego ,130
5030,West Reading,119
5031,san Francisco,106
5032,Mercer Island,114
5033,Newburgh,113
5034,Shreveport,133
5035,Seymour,135
5036,Northvale,117
5037,LEBANON,117
5038,Town and Country,111
5039,Storrs,109
5040,COLLEGE STATION,107
5041,SAN MATEO,106
5042,Kannapolis,120
5043,Chapel Hill,120
5044,Groton,109
5045,Lagrange,135
5046,Heartland,139
5047,Olympia,114
5048,Glendale,113
5049,NORTH CHICAGO,115
5050,Greer,134
5051,Hempstead,113
5052,East Peoria,115
5053,SAN JOSE ,106
5054,La Plata,110
5055, Edgewood,113
5056,Temple City,106
5057,Nicholasville,116
5058,Pineville,120
5059, FRANKLIN LAKES,117
5060, FARMINGTON,109
5061,PROVIDENCE,136
5062,THE WOODLANDS,107
5063,Marcy,113
5064,URBANA,115
5065,ALLEN,107
5066,LARKSPUR,106
5067,BRIDGEPORT,109
5068,VIENNA,108
5069,Hemlock,102
5070,Lutherville-Timonium,110
5071,Springfield,103
5072,Middletown,137
5073,Chattanooga ,105
5074,OGDEN,122
5075,St. Augustine,118
5076,Prineville,130
5077,Hillsborough,117
5078,Delaware,131
5079,Abbott Park,115
5080,DAYTON,117
5081,Coraopolis,119
5082,Landover,110
5083,Russellville,116
5084,SANTA ANA,106
5085,Clawson ,102
5086,Cumberland,110
5087,Mifflintown,119
5088,PLYMOUTH,102
5089,Melrose Park,115
5090,Old HIckory,105
5091,Beavercreek,131
5092,BELLE MEAD,117
5093,PHILADELPHIA ,119
5094,Decatur,101
5095,Waldorf,110
5096,Golden,132
5097,Chelsea,103
5098,CHARLESTON,134
5099,Mobile,124
5100,EL DORADO HILLS,106
5101,Springfield,115
5102,Frankenmuth,102
5103,College Place,114
5104,Hewlett,113
5105,TEMPLE TERRACE,118
5106,Coopersburg,119
5107, Jacksonville,118
5108,Sleepy Hollow,113
5109, Plano,107
5110,Waxahachie,107
5111,Medina,104
5112,Omaha,138
5113,BALLWIN,111
5114,Lockport,113
5115,West Roxbury,103
5116,Montpelier,148
5117,Warsaw,135
5118,Fulton,110
5119,MARYLAND HEIGHTS,111
5120,Langhorne,119
5121,Poplar Bluff,111
5122,ALBANY ,113
5123,Jackson,102
5124,Lake Hiawatha,117
5125,Lawrence Township,117
5126,SKOKIE,115
5127,CHARLOTTE ,120
5128,Bridgeton,117
5129,Kingston,113
5130,Malden,103
5131,Cooper City,118
5132, San Ramon ,106
5133,DFW Airport,107
5134,COLUMBUS,107
5135,BLOOMINGTON ,115
5136,MADISON ,139
5137,Shoreview,104
5138,St Petersburg,118
5139,DECATUR,101
5140,Noblesville,135
5141,BRISTOL,109
5142,TARRYTOWN,113
5143, Pontiac,115
5144,madison,139
5145,Lynn,103
5146,SAN CARLOS,106
5147,"Richmond,",108
5148,QUINCY,103
5149,PEACHTREE CORNERS,101
5150, Palo Alto,106
5151,KETTERING ,131
5152,Edgerton,128
5153,Mayfield,116
5154,SOUDERTON,119
5155,West Bloomfield,102
5156,Symmes Township,131
5157,Southbury,109
5158,WINDSOR MILL,110
5159,MORRIS PLAINS,117
5160,Potosi,111
5161,Wichita ,128
5162,Union,116
5163,WILLOUGHBY HILLS,131
5164,Overland Park  ,128
5165,VALDOSTA,101
5166,Peoria,121
5167,Wyoming,102
5168,MAYWOOD,117
5169,Springfield,148
5170,CRANFORD,117
5171,HARTFORD ,109
5172,Brockton,103
5173,Long Island City ,113
5174,FLORHAM PARK ,117
5175,Middletown,113
5176,San Antino,107
5177,SOUTH PLAINFIELD,117
5178,TUCSON,121
5179,NEW YORK CITY,113
5180,District Of Columbia,138
5181,BERKELEY HEIGHTS,117
5182,MIAMI GARDENS,118
5183,Cohoes,113
5184,LEESBURG,108
5185,Memphis ,105
5186,Torrington ,109
5187,Chester Springs,119
5188,ASHBURN,108
5189,La Mesa,106
5190,Marina del Rey,106
5191,Coral Gables,118
5192,SCOTTSDALE,121
5193,Midlothian,108
5194,Branford,109
5195,Newnan,101
5196,Galloway,117
5197,East Falmouth,103
5198,Belle Mead,117
5199,Amelia,131
5200,North Billerica,103
5201,Southborough,103
5202,Saint Francis,128
5203,CEDAR RAPIDS,129
5204,Grand Haven,102
5205,Yorkville,139
5206,CAMERON,133
5207,Sellersville,119
5208,Portsmouth,125
5209,Nogales,121
5210,BUDA,107
5211,Wilson ,120
5212,Lutherville- Timonium,110
5213,Henrietta,113
5214,Plainfield,115
5215,Cleveland,105
5216,Somerille,103
5217,denver,132
5218,Taylor,102
5219,cambridge,103
5220,Oro Valley,121
5221,JUPITER ,118
5222,Bentonville ,142
5223,ERIE,119
5224,El Paso,107
5225,Bronx,113
5226,Wexford,119
5227,MAHWAH,117
5228,cumming,101
5229,YPSILANTI ,102
5230,SUGARLAND,107
5231,RIVERVIEW,118
5232,Longmeadow,103
5233,Cranston,136
5234,Concord,103
5235,Peachtree City,101
5236,Riverside,136
5237,Wellesley Hills,103
5238,Buena Park,106
5239,"Pleasanton,",106
5240,Saugerties,113
5241,WEYMOUTH,103
5242,Grand Rapids ,102
5243,Joint Base Andrews,110
5244,CHEVY CHASE,110
5245,Franklin,103
5246,NORTH BRUNSWICK,117
5247,Stuart,118
5248,BARTLESVILLE,112
5249,Monrovia,110
5250,Camden,142
5251,Farmington Hills ,102
5252,BIRMINGHAM,124
5253,Sutton,103
5254,Coppell ,107
5255,WINDERMERE,118
5256,Monterey ,106
5257,Riverside ,106
5258,Dulles ,108
5259,Villanova,119
5260,Myrtle Beach,134
5261,Niles,115
5262,Farmington,109
5263,Seatle,114
5264,Walnut Creek ,106
5265,EAST GREENWICH,136
5266,West Hollywood,106
5267,WOOD-RIDGE,117
5268,Rhinebeck,113
5269,HAMDEN,109
5270,Wendell,120
5271,BRENTWOOD,105
5272,Duarte,106
5273,GERMANTOWN,110
5274,Pullman,114
5275,Haslett,102
5276,MIDVALE,122
5277,Benicia,106
5278,Saint Louis Park,104
5279,Temple,107
5280,NORTH KANSAS CITY,111
5281,Fairbanks,149
5282,PINEVILLE,120
5283,RAYNHAM,103
5284,Odessa,118
5285,Greenville,120
5286,Franklin,139
5287,Sterling ,108
5288,LAKEVIEW,130
5289,Virginia,108
5290,Ramsey,104
5291,LAKE HIAWATHA,117
5292,WOODBURY,113
5293,WINSTON,101
5294,Billerica ,103
5295,New Castle,137
5296,Bay Point,106
5297,Boardman,130
5298,Midland,107
5299,Edinburg,107
5300,RIDGEFIELD PARK,117
5301,CHARLOTTESVILLE,108
5302,Riceboro,101
5303,KOKOMO,135
5304,Columbia,111
5305,Cresson,107
5306,Valdosta,101
5307,Chanhassen,104
5308,Melvindale ,102
5309,LEHI,122
5310,Manchester,125
5311,Windsor ,117
5312,Mayfield Village,131
5313,BRANCHBURG,117
5314,Clayton,111
5315,Eden prairie,104
5316,Tucumcari,143
5317,Maywood,115
5318,Harmar,119
5319,Monte Sereno,106
5320,INDIAN LAND,134
5321,PURCHASE ,113
5322,Tualitin,130
5323, Glastonbury,109
5324,Culver city,106
5325,FORT WORTH,107
5326,Scotts Valley,106
5327,WELLESLEY,103
5328,Hackettstown,117
5329,Valley,127
5330,BRADLEY,115
5331,South Bend,135
5332,Elko,140
5333,FARMINGTON,109
5334,WAUKEGAN,115
5335,GAINESVILLE ,118
5336,Middlesex,117
5337,Hebron,116
5338,DES MOINES,129
5339, Coppell,107
5340,Edgewater,117
5341, Greensboro,120
5342,Pennsauken Township,117
5343,INDIALANTIC,118
5344,BAYONNE,117
5345,Titusville,117
5346,Stillwater,112
5347,HIALEAH,118
5348,Wallington,117
5349,BLUE ASH,131
5350,CHESTER SPRINGS,119
5351,Somerville ,103
5352,Fort Lee,117
5353,MONTGOMERY COUNTY,119
5354,JUNO BECH,118
5355,Elk Grove,106
5356,Wayne,127
5357,Dallas ,107
5358,PEORIA,115
5359,Folsom	,106
5360,Fairlawn,131
5361,Selmer ,105
5362,Millcreek,122
5363,MARIANNA,118
5364,Fremont ,106
5365,Opalocka,118
5366,FRANKFORT,116
5367,FORT LAUDERDALE,118
5368,Whitehall ,119
5369," Chicago,",115
5370,Saratoga,106
5371,Trumbull,109
5372,Lodi,106
5373,RESEARCH TRIANGLE PARK,120
5374,Hingham,103
5375,Murrieta,106
5376,Corvallis,130
5377,Presto,119
5378,Windsor Mill	,110
5379,WINSTON-SALEM,120
5380,Henry,115
5381,Socorro,143
5382,West Point,119
5383,Santa Clarita,106
5384,VICTORIA,104
5385,Orono,147
5386,MOORESTOWN,117
5387,NEW YORK ,113
5388,MARIANNA ,118
5389,Franksville,139
5390,Miami Beach,118
5391, Menlo Park,106
5392,Oak Ridge,120
5393,TROY,102
5394,Fergus Falls56537,104
5395,Maple Shade,117
5396,Wilder,116
5397,GARDENA,106
5398,ANNANDALE,108
5399,Ellington,109
5400,WILTON,109
5401,Tinley Park,115
5402,Apt. 508,103
5403,New York City ,113
5404,Newport News,108
5405,Hummelstown,119
